"timestamp","measured_position","measured_position","measured_position","measured_position","measured_position","measured_position"
1628257087.65837,1.33954501152039,-2.28954631487002,1.98973321914673,-2.83053619066347,-1.39148503938784,9.58738019107841E-05
1628257087.66653,1.33876645565033,-2.28788119951357,1.98780488967896,-2.83051234880556,-1.39088517824282,8.38895794004202E-05
1628257087.67453,1.33802378177643,-2.28620416322817,1.98574542999268,-2.83032018343081,-1.39039355913271,9.58738019107841E-05
1628257087.68264,1.3373054265976,-2.28451520601381,1.9837818145752,-2.83035642305483,-1.38982993761172,7.19053496140987E-05
1628257087.69076,1.33658683300018,-2.28283769289126,1.98173427581787,-2.83018857637514,-1.38929015794863,5.99211271037348E-05
1628257087.69873,1.33583211898804,-2.28117210069765,1.97962713241577,-2.83008081117739,-1.38875037828554,8.38895794004202E-05
1628257087.70682,1.33508956432343,-2.2794831434833,1.9776029586792,-2.83004457155337,-1.38819915453066,7.19053496140987E-05
1628257087.71507,1.33440721035004,-2.27778178850283,1.9756031036377,-2.82990104356875,-1.38753921190371,0.000107858024421
1628257087.72302,1.33365249633789,-2.27608091035952,1.97365140914917,-2.82990104356875,-1.38705951372256,7.19053496140987E-05
1628257087.73112,1.33289790153503,-2.274391476308,1.97172355651855,-2.82980519929995,-1.38655597368349,0.000107858024421
1628257087.7392,1.33215522766113,-2.27270204225649,1.96976041793823,-2.82967311540713,-1.38601619402041,9.58738019107841E-05
1628257087.74739,1.33142459392548,-2.27097684541811,1.96777248382568,-2.82968503633608,-1.38547641435732,8.38895794004202E-05
1628257087.75536,1.33065831661224,-2.2692874113666,1.96574831008911,-2.82952958742251,-1.38487703004946,0.000119842254207
1628257087.76331,1.32990372180939,-2.26763421693911,1.96378469467163,-2.82950526872744,-1.38433725038637,9.58738019107841E-05
1628257087.77145,1.32913708686829,-2.26588565507998,1.96180868148804,-2.82943374315371,-1.38376123109926,9.58738019107841E-05
1628257087.77947,1.32840645313263,-2.26415998140444,1.95983266830444,-2.82930213609804,-1.38330585161318,0.000119842254207
1628257087.78772,1.32758021354675,-2.26243478456606,1.95785760879517,-2.82925397554506,-1.38279039064516,0.000131826483994
1628257087.79564,1.32686161994934,-2.2607219854938,1.95580959320068,-2.82911044756045,-1.38226253191103,0.000107858024421
1628257087.8039,1.32610690593719,-2.25903255144228,1.95371389389038,-2.8291223684894,-1.38162690797915,0.000107858024421
1628257087.81183,1.32538831233978,-2.25734311739077,1.95166683197021,-2.82901460329165,-1.38111144701113,8.38895794004202E-05
1628257087.81998,1.32459807395935,-2.25566608110537,1.94969081878662,-2.828834835683,-1.3804877440082,0.000107858024421
